tt0381061,Action,Adventure,Thriller
tt0384793,Comedy
tt0277434,Action,Drama,History,War
tt0278435,Crime,Drama,Thriller
tt2361509,Comedy,Drama
tt0472399,Action,Thriller
tt0115632,Biography,Drama
tt0107563,Action,Comedy,Fantasy,Sci-Fi
tt0167404,Drama,Mystery,Thriller
tt0780536,Comedy,Crime,Drama,Thriller
tt0264616,Crime,Drama,Thriller
tt0105219,Action,Crime,Drama,Thriller
tt0800369,Action,Adventure,Fantasy
tt0371246,Comedy,Drama,Romance
tt1392197,Comedy,Family
tt0452694,Drama,Fantasy,Romance,Sci-Fi
tt1410063,Drama,History,Romance,War
tt0164114,Comedy,Drama,Romance
tt6663582,Action,Adventure,Comedy
tt1741273,Crime,Drama,Mystery,Thriller
tt1615160,Action,Thriller
tt0144117,Action,Crime,Thriller
tt3077214,Biography,Drama,History
tt0096945,Action,Comedy,Crime,Drama,Thriller
tt0111161,Drama
tt0913354,Action,Crime,Thriller
tt1217613,Action,Adventure,Fantasy,Mystery,Sci-Fi
tt1276104,Action,Crime,Drama,Sci-Fi,Thriller
tt0107554,Crime,Drama,Thriller
tt0112541,Comedy
tt0327679,Comedy,Family,Fantasy,Romance
tt0103776,Action,Crime,Fantasy
tt1564585,Action,Sci-Fi,Thriller
tt2165735,Action,Crime,Drama,Thriller
tt1560747,Drama
tt0970416,Drama,Sci-Fi,Thriller
tt0204946,Comedy,Romance,Sport
tt0107254,Fantasy,Horror,Thriller
tt1855325,Action,Horror,Sci-Fi,Thriller
tt1536048,Drama,History,Romance
tt0145734,Comedy,Drama,Romance
tt4971344,Comedy,Crime,Drama,Western
tt0097662,Action,Crime,Drama,Thriller
tt0107978,Action,Crime,Sci-Fi,Thriller
tt0097044,Comedy,Fantasy,Romance
tt0196216,Comedy,Crime
tt1355630,Drama,Fantasy,Music,Romance,Sci-Fi
tt1274586,Action,Drama,Thriller
tt0151738,Comedy,Drama,Romance
tt0191397,Comedy,Sport
tt0107302,Crime,Drama,Thriller
tt1535438,Comedy,Drama,Romance
tt0099077,Biography,Drama
tt5052448,Horror,Mystery,Thriller
tt0236348,Comedy,Music
tt0105128,Fantasy,Horror
tt1424381,Action,Adventure,Sci-Fi,Thriller
tt0106489,Crime,Drama,Romance
tt0266465,Action,Crime,Drama,Thriller
tt0416508,Biography,Drama,Romance
tt5834262,Action,Crime,Drama,Sci-Fi,Thriller
tt3460252,Crime,Drama,Mystery,Thriller,Western
tt1126590,Biography,Crime,Drama,Romance
tt2305051,Biography,Drama
tt0277296,Action,Adventure,Fantasy,Thriller
tt3741834,Biography,Drama
tt0325980,Action,Adventure,Fantasy
tt1709143,Adventure,Horror,Sci-Fi,Thriller
tt1308729,Action,Crime,Thriller
tt0374536,Comedy,Fantasy,Romance
tt0116629,Action,Adventure,Sci-Fi
tt0107151,Drama,Romance
tt0440963,Action,Mystery,Thriller
tt0120201,Action,Adventure,Sci-Fi,Thriller
tt0117765,Comedy,Crime,Drama,Thriller
tt2057392,Drama,Thriller,War
tt1631867,Action,Sci-Fi
tt2011159,Action,Crime,Drama,Horror,Thriller
tt0363282,Comedy,Crime,Family,Romance
tt0287717,Action,Adventure,Comedy,Family,Sci-Fi
tt0091223,Comedy,Fantasy,Horror
tt0092991,Comedy,Horror
tt2381249,Action,Adventure,Thriller
tt1798684,Drama,Sport
tt1038988,Action,Horror,Mystery,Thriller
tt0120777,Comedy
tt0330793,Action,Crime,Drama,Thriller
tt0283139,Drama
tt0120885,Comedy,Drama
tt1413492,Action,Drama,History,War
tt3836512,Drama,Horror,Thriller
tt2339741,Drama,Horror,Thriller
